0	0.019554	0.0581027	0.00196396	0	0.00193286	0.020423	0.00736553	0.0176216	0.00489964	0.0188992	0	0.0179692	0	0.0179348	0.0266541	0.00480108	0.0135861	0.00600255	0.0156133	
0	0.0345985	0.00370883	0.0411265	0.00282749	0.00724667	0.0307049	0.00379189	0.00191629	0.011197	0.0266295	0	0.0187166	0.00300267	0	0.01136	0.00747227	0.0182367	0.00232257	0.00756801	
0	0.0381256	0.00403607	0.0158578	0.00326153	0.0295523	0.00884464	0.00286164	0.00963587	0.0447087	0.0445461	0	0.0072083	0.00269667	0.00159904	0.0357846	0	0.000890347	0	0.0152599	
0	0.0206329	0	0	0.000180982	0.0296629	0.0380387	0.00489807	0.00732103	0.0168459	0.00761753	0.00338152	0.0107339	0	0.0290303	0	0.00594363	0.0372644	0.00270235	0	
0.00617325	0.0295735	0	0	0.0156701	0.0104681	0.0312845	0	0	0.0168353	0.0162338	0	0.0335923	0.00525114	0.011843	0.0133273	0.00598955	0.0284194	0.00236263	0.0111241	
0.0182621	0.0206491	0	0.00037076	0.0341119	0	0.022224	0	0	0.0168354	0.0274074	0	0.0245627	0.000675322	0.0149576	0	0	0.04761	0	0.0239806	
0.00427625	0.0109371	0	0.00872949	0	0.0320852	0.00122958	0.00830211	0.0219109	0.0251885	0.0122868	0.00174425	0.0114513	0	0.0188377	0.0254578	0.00741425	0.0237578	0.000936549	0.0380672	
0.0126756	0.00807321	0	0	0	0.0123792	0.029387	0.00145312	0.00950192	0.0311016	0.0148154	0	0.0414314	0.00131335	0.0370451	0.00200415	0	0.0250426	0.00352231	0	
0.00351011	0.0181069	0	0	0.000936042	0	0	0	0.0368699	0	0.0216859	0.0598215	0.000866331	0.0144993	0.00262236	0.0382688	0.0248404	0.00323206	0.0187309	0	
0	0.015911	0.0037329	0.00476642	0.0274863	0.0100324	0.0372279	0.000553676	0.0113353	0.0138402	0.0148587	0	0.016008	0.0022879	0.0150612	0.00544298	0	0.0378057	0.00613296	0.00767282	
0.00192872	0.0128009	0.000428168	0	0.00108232	0	0	0.00283928	0.00274077	0.00495111	0.0158123	0.00566453	0.0117432	0.0511481	0.0232208	0.0374645	0.077298	0.000495764	0.00875661	0.00152888	
0	0	0	0	0.0212431	0	0.0136202	0	0.024203	0	0	0.0249576	0	0.0632927	0.0296139	0	0	0	0.0137032	0	
0.000673333	0.00253947	0	0.00654772	0.0192603	0	0.00213206	0.00485155	0.00786858	2.16653e-05	0.00152778	0.0103978	0.0123877	0.04928	0	0.0341211	0.0767786	0.00181673	0.0277073	0.00541264	
0.0106946	0.00442875	0	0	0.0169673	0.0150066	0	0	0	0.0045661	0.0157345	0.0101459	0.0020767	0.0555909	0.00583419	0.0354883	0.0691619	0.00091979	0.0112327	0.00817223	
0.0038656	0.0108975	0.00139156	0	0.0119713	0.0284724	0.030364	0.00443275	0.000287199	0.0261495	0.00466296	0.00389118	0.027475	0.000980675	0.0208119	0.0191981	0	0.0221871	0.000741922	0.0147801	
0.00594225	0.0276454	0	0.00883956	0.0409883	0.000489859	0.0167449	0.000104072	0	0.0283587	0.0334635	0.00110039	0.0206544	0.00102656	0.0146643	0.0084665	0	0.0273927	0.00883295	0.0110182	
0.00243795	0.00429198	0.00158979	0	0.000950349	0.0280414	0.0251723	0.0593353	0.00797028	7.47002e-05	0.00621965	0	0.0299704	0	0.00729936	0.00195325	0.00679272	0	0.00694561	0.0219001	
0.00399707	0.00689478	0	0	0.00368472	0.0169445	0.00431285	0	0.0526676	0	0.0236205	0.0482404	0	0.0233881	0	0.00984818	0.00373804	0	0.037023	0.00743018	
0.00452462	0.0287623	0.00371126	9.75029e-05	0.0209976	0.0203607	0.0116932	0	0.0123446	0.0456996	0.0268804	0	0	0	0.0321886	0.0155552	0.00190443	0.0135983	0.00899066	0.0187495	
0.00837948	0.0119608	9.36011e-05	0.00427152	0.0234502	0.0066073	0.0084916	0	0.012624	0.0077511	0.0110276	0.0179056	0.00172102	0.032306	0.00105988	0.0150263	0.031563	0	0.0684876	0.00754053	
0	0.0168824	0.00914716	0	0.00710912	0	0.00352194	0	0.00731585	0.000748593	0	0.0299408	0	0.0319106	0	0.034096	0.0248717	0	0.0721793	0.0258666	
0	0.0166693	0	0.00721082	0.0247429	0.01679	0.0356048	0.0039786	0.00665542	0.00765283	0.0116695	2.78156e-05	0.0137233	0.00245339	0.0381545	0.00661477	0.00255013	0.0379967	0	0.0098852	
0.00459781	0.0214983	0	0	0.0323182	0.0119328	0.038456	0	0.00303344	0.00302163	0.00300227	0	0.0309243	0.0036124	0.0349175	0.000676269	0.00116353	0.0340229	4.72077e-05	0.00807442	
0.0196846	0	0.0789275	0.0014285	0.0186216	0	0.0103531	0.00279182	0.00516013	0	0.0442387	0	0	0.00415258	0.00461141	0.0388289	0	0	0	0.0351236	
0.0174813	0	0.000401408	0.00262436	0.00517547	0	0	0	0.019272	0	0.00142929	0.00428963	0.0032732	0.0712532	0.0146388	0.0426618	0.0495949	0.00754016	0	0.00626652	
0	0.0230823	0	0.00731678	0.0136955	0.0236209	0.00951092	0	0.00917082	0.0134007	0.018024	0	0.026982	0.000883204	0.0241719	0.0102621	0.00599967	0.0473817	0	0.0102265	
0.0134302	0.00522743	0.00331262	0.00119493	0	0	0.00737877	0.00151361	0.0197482	0	0.00658967	0	0.000660418	0.0532557	0.00580945	0.0392722	0.0756704	0.00368573	0.0209175	0.0119136	
0.00616277	0.0222592	0	0.00541727	0.0188524	0.0299865	0.0100656	0.00617216	0.00998845	0.0332209	0.0182324	0.00125766	0.0056831	0	0.0305693	0.0281102	0.00652793	0.017752	0	0.0098157	
0.00383061	0.0212574	0.000133509	0	0.0202916	0.0260821	0.0213797	0	0.00945919	0.0347974	0.0313778	0	0.00409747	0.0054531	0.00118085	0.0230423	0.000336701	0.0225872	0	0.023608	
0.00430816	0.0235704	0.00422335	0.00405336	0.0153339	0.011266	0.0471923	0.000655748	0.0104859	0.0124664	0.0136831	0.000323025	0.0174045	0	0.0167833	0.000403985	0.00350603	0.0350292	0.00461603	0.00246259	
0.000293926	0.0292077	0	0.000218357	0.0258635	0.0171506	0.00866595	0.00186031	0.0195597	0.0407217	0.0211323	0	0.00824834	0.00510688	0.0260611	0.0147089	0	0.0178544	0	0.0215958	
0.00239923	0.0162164	0	0.00128615	0.00229629	0.0151487	0.0223653	0	0.00401169	0.0493388	0.0574964	0.00311883	0.0249478	0.00287166	0.00159932	0.00901921	0	0	0.000656085	0.0288549	
0.00889868	0.000479953	0.0908814	0.0259106	0.00771392	0.01114	0	0	0	0.00185597	0.00502835	0.00415728	0.023306	0.00174675	0.00616585	0.0134622	0	0	0.00306521	0.0506722	
0.0115791	0.00823471	0.0110657	0	0.012784	0	0.00287599	0.00390607	0.00961263	0.0377039	0.0398176	0	0.0171544	0.00892655	0.033725	0.0450964	0.00187124	0.000560233	0	0.0134767	
0.0100058	0.0219378	0.073108	0.0292271	0.0165256	0.010206	0.00553157	0	0.00640013	0.00630433	0.00522681	0.00434562	0.00990452	0.00219487	0	0.0247393	0	0	0	0.0398527	
0	0.027322	0	0	0.0139609	0.00309654	0.0419263	0.00222183	0.00955185	0.0180063	0.0140254	0.00303169	0.00608391	0	0.0348409	0.0293098	0	0.0339777	0	0.00562314	
0	0.0386848	0	0.0061691	0.0302704	0.0158516	0.014279	0.0376582	0	0.00296881	0	0	0.0428957	0.00670525	0.0165856	0.00434096	0.00114501	0	0.00579255	0.00646423	
0.0161996	0	0	0	0.0220838	0.030969	0.0138492	0.00617949	0.0136623	0.0376853	0.0370021	0.000386483	0.0242168	0.00104264	0.014059	0.0101823	0	0.00415588	0.00343378	0.00749164	
0.000894179	0.0195074	0	0.0122851	0.0192304	0.0142294	0.0101898	0.00364408	0.011073	0.0339189	0.0033026	0	0.000723768	0.00613724	0.0371827	0.02524	0	0.027057	0.000707646	0.0291208	
0.00319979	0.00581535	0.00156865	0.00619643	0.0250804	0.0118553	0.0287658	0	0.0180004	0.00753599	0	0	0.0132582	0.00353741	0.0398528	0.00136968	0.00419393	0.0493718	0.000438834	0.0196624	
0	0.0228314	0.0051413	0	0.027849	0	0	0	0.0212001	0.00299351	0.00539167	0.0387124	0.020446	0.0207723	0.0205618	0.00959981	0.0206314	0	0.0402781	0	
0.00543273	0.0151493	0	0.00414814	0	0.00917138	0.00210377	0.00338966	0.0575405	0.0030471	0.0159656	0.0417228	0.00760991	0.0183911	0.0168789	0.00140554	0.00665124	0	0.0292495	0.00903937	
0.0114109	0.0511459	0.00628629	0.0314786	0.027945	0	0.0161788	0.00313926	0	0.0201295	0.0393494	0.00396231	0.0162376	0.00273746	0.00361552	0.0121522	0	0	0	0.013525	
0	0.0119528	0.000305083	0	0.0112027	0.00463141	0.000608126	0	0.0159008	0	0.0311131	0.026382	0.00634445	0.0410185	0.00797805	0.0429964	0.001028	0	0.0422721	0	
0	0.00940535	0.00179199	0.00594567	0.00241447	0.0328166	0.0104688	0.000156594	0.0219489	0.0389762	0.029515	0	0.0173358	0.00712178	0.0136866	0.0203343	0	0.0122769	0.00833777	0.00948719	
0.00171845	0.0156027	0.0024619	0	0.0186645	0.019622	0.00551774	0.00533992	0.0524641	0	0.0105267	0.0488102	0	0.0128599	0.00634167	0.0107373	0.00329139	0.00100837	0.0284616	0.00512421	
0.00955912	0.0204437	0	0.00263691	0.0213883	0.00961235	0.0134885	0.0342832	0.0198089	0.0112888	0.0158792	0.00406753	0.0202701	0.0049963	0.0116396	0.0225882	0.00636055	0.00184757	0	0.0218284	
0.00329571	0.0133694	0	0	0.0211659	0.0122651	0.028392	0.00335246	0	0.0195886	0.0125223	0	0.0234102	0.000685571	0.0523726	0	0.00356602	0.0304045	0	0.00619241	
0.0146171	0.00178541	0	0.0172151	0	0.0197131	0.00712912	0.0088462	0.0353983	0.0107538	0.0148185	0	0.0147883	0	0.0265566	0	0	0.0399097	0	0.00972503	
0.00476318	0.0120876	0	0	0.0204289	0.0102493	0	0.0650627	0	0.0012068	0	0.00415916	0.0368679	0	0.0401717	0.00455914	0.00179173	0	0.000721228	0.0178372	
0.000673073	0	0.00587638	0.00542174	0.014301	0.0105476	0	0.0626834	0	0.000860815	0.00371702	0.00382746	0.0424944	0.000478505	0.01753	0.0123458	0	0.00239467	0	0.0170128	
0	0.0223135	0	0	0.0229161	0.0312599	0.0236178	0.00774587	0.00550855	0.0121474	0.00222654	0.00548088	0.0179621	0.00156555	0.0243292	0.00256998	0	0.0381706	0	0.009632	
0	0	0	0	0.0178933	0.0216412	0.000214396	0	0.0263087	0	0.00462752	0.057112	0	0.0164372	0.00882586	0.0362622	0.0227264	0.01374	0.0190155	0	
0	0.0221013	0	0	0.0192756	0.0204343	0	0.050765	0.0042013	0	0.0164308	0.00242465	0.0241518	0.00295683	0.0112208	0.0316765	0	0.0195213	0.00406946	0	
0.0133445	0.0190833	0.000602137	0	0.0202488	0.0172439	0.000591779	0.0549894	0.00752776	0.00186266	0.013579	0	0.0391788	0.000534688	0	0.0194743	0	0	0	0.000521712	
0.00240586	0.0139098	0	0	0.00969631	0.00876369	3.73593e-05	0	0.0316429	0	0.00230541	0.0323765	0.0142063	0.0350262	0.00417132	0.0265195	0.0239406	0	0.0392425	0.012351	
0.00661909	0.0161162	0.00492216	0.00479348	0.0349552	0.00295845	0.00160434	0.0022085	0.0194006	0	0.00221259	0.0222881	0	0.0332479	0.013809	0.00180966	0.0154373	0.00873247	0.07288	0.00606722	
0.00545515	0	0	0	0.00912343	0.0151024	0.0448652	0	0.00567049	0.0129215	0.00396151	6.14982e-05	0.0356085	0	0.0414967	0.00781825	0.00587578	0.0281487	0.00107872	0.00582126	
0	0.0173398	0.00381246	0.00166823	0.0146158	0.00232855	0.00730063	0	0.0412599	0.000639693	0	0.0274184	0.00543584	0.0289019	0.00512978	0.0229374	0.0218952	0.00536731	0.0480351	0.00821411	
0	0.00375074	0	0.0019896	0.0201492	0.010629	0	0	0.0319924	0.00191518	0.0183486	0.0383014	0	0.0349519	0	0.0191813	0.023046	0	0.0350425	0.0168686	
0	0.0285422	0.00186239	0	0.00566287	0.0120106	0.0048845	0.00564539	0.0236846	0	0.0175039	0.0231292	0.0121431	0.0134354	0.010808	0.0075911	6.26672e-05	0.0031586	0.0794466	0.0175561	
0.00296708	0.0148353	0.0993558	0.0266718	0.0170837	0.0086088	0	0	0.0184077	0	0.010073	0	0	0.0062688	0.0129333	0.022477	0.00235782	0.000700954	0	0.0262844	
0.00624079	0.00356516	0.00216826	0	0.00137271	0.0189768	0.00871389	0	0	0.00185138	0.0251525	0.0296286	0.00451147	0.0346322	0	0.0167414	0	0	0.0408959	0	
0.00527164	0.0327271	0	0.0306888	0.0094341	0.010405	0.0203008	0	0.0103368	0.0243932	0.0344937	0	0.0155488	0.00266278	0.0146646	0.00755455	0.00218488	0.0142187	0	0.0200356	
0	0.0101724	0.0402172	0.0470735	0.0310981	0.0143216	0	0	0.00276127	0.00702536	0.00112672	0	0.0320145	0.00118453	0.022676	0.0153968	0.000554037	0.0030122	0.00195376	0.0299122	
0.0112867	0.0268672	0.0617345	0.0210315	0.00566054	0.00795384	0.00868433	0.00526491	0.000379024	0.00766139	0.0162386	0.00270832	0.00727037	0	0	0.00106134	0	0.0168403	0.00849741	0.0346405	
0.00677481	0.0185515	0	0	0.0246062	0.0226821	0.0156537	0.0349599	0.0401985	0.00827312	0.0130505	0.000949666	0.0205545	0.000248242	0.0189493	0.00854558	0	0	0	0.0170071	
0.00262817	0.0152053	0	0.057004	0	0.0336599	0.016073	0	0.0225257	0.00161729	0	0	0.0303586	0.00352692	0	0	0	0.0130684	0	0	
0	0.0230936	0.00225568	0	0.0108797	0	0.0379079	0.039726	0.0215749	0.00638124	0.00204882	0	0.0162088	0	0.0271479	0.0110472	0.00640241	0.0047511	0.00482602	0.0317613	
0.00509745	0.0123826	0	0	0.00231847	0.0183757	0.0437618	0	0.00975663	0.0153515	0.0185041	0	0.00986546	0.00194292	0.0337537	0	0.00375665	0.0395396	0.00810115	0.00283919	
0.00827446	0.0195563	0.00081547	0	0.000138006	0.0200283	0.000270207	0.0264161	0	0	0.00503269	0	0.00974891	0.0155939	0.030656	0.00382928	0.0158426	0.00252746	0.0945313	0.0377642	
0.00399929	0.00818488	0	0	0	0.0134779	0.0132149	0	0.00459579	0	0.00686175	0.0379013	0	0.0383328	0.0114321	0.0219004	0.00914261	0	0.0535807	0	
0.000667733	0.0324757	0.00249123	0	0	0.0205273	0.0120566	0.00139306	0	0.0302306	0.0219427	0	0.0119296	0.00354726	0.0317021	0.0115213	0.00643912	0.0391538	0	0.0137422	
0.00461753	0.00683189	0	0.033538	0	0.00231755	0.0407831	0.00146411	0.00967241	0	0.0531696	0	0.00312871	0.000643398	0	0.0313236	0	0.0131795	0.0212484	0.0163785	
0.00892261	0.004037	0	0.0137983	0.0148298	0.00110309	0.000723513	0.0069082	0	0.0403565	0.0165964	0.00542084	0.0319056	0.00350264	0.0473125	0.0313456	0	0.00413818	0.00520358	0.0250045	
0	0.0033757	0	0.00835264	0.0242372	0.0292115	0.000594631	0.0014262	0.00207604	0.00586792	0	0.0271258	0.00100542	0.0572304	0	0.00380594	0.0118595	0	0.0170068	0	
0	0.0020269	0.00574808	0.00707881	0	0	0.00825787	0.00931291	0.0334285	0	0.00694804	0.0020365	0.0104343	0.0555321	0.00507575	0.00242513	0.0441406	0.00301925	0.0277668	0	
0	0.0232145	0.00071333	0	0.0304107	0.0180688	0.0346861	0.000823613	0	0.00794296	0.000588874	0	0.0274067	0	0.0243452	0.0175551	0.000749924	0.045254	0.00574043	0.000996289	
0	0.0291479	0	0	0.0207625	0.0211833	0	0.0668218	0.00420053	0.000273096	0.00855408	0	0.0318259	0.00384381	0.0184107	0.00192799	0	0.00266625	0	0.00707068	
0.00220185	0.0120029	0	0.00213575	0	0	0	0.00385013	0	0	0.00210232	0.012793	0.00422974	0.05931	0.000603812	0.0491043	0.0777617	0.0127013	0.000744016	0.00769363	
0.00567477	0.0247644	0	0.0221229	0.0390871	0.0133942	0.0319422	0	0	0.00396816	0.0204028	0	0.0222492	0.0034842	0.0232037	0	0.000588944	0.0312613	0	0	
0	0.00142674	0.00992404	0.0683268	0	0.0380813	0.00245151	0.00128743	0.0270105	1.77385e-05	0.0127773	0	0.0177126	0.00841295	0.00125793	0.00401189	0	0.0174579	0.00681705	0.0268467	
0.0117541	0.00989457	0.00197617	0	0.0130114	0.00483673	0.00874875	0.00343699	0.0200755	0.00286925	0.00461512	0.0306049	0.00443913	0.0547439	0.00874939	0.0159988	0	0	0.0229983	0.00530886	
0	0.0227258	0	0	0.0229326	0.0296131	0.00129811	0.0580811	0.00315619	0	0.004746	0	0.0282854	0.00373549	0.010738	0	0.00460765	0.0190505	0.00397154	0	
0.000586338	0.0299275	0.0164583	0.0355332	0.0295189	0.0072256	0.0294567	0	0.00752462	0.0160029	0.0208439	0.000384287	0	0	0.00136638	0	0.00599412	0.0207412	0.00367279	0.0128278	
0.00366539	0.0378762	0	0.00169823	0.0379261	0.0190632	0.0113507	0	0.00456922	0.0334244	0.0311345	0.00109487	0.0163784	8.01855e-05	0.00476053	0.0148518	0.00338162	0.0264869	0.00626009	0	
0.00276045	0.0113723	0	0.00468328	0.0101125	0.0391901	0.0339919	0	0.000559765	0.00749025	0	0.00304647	0.0412422	0	0.0114838	0	0.00101147	0.0168088	0.000490318	0	
0	0.0159086	0.000417752	0	0	0	0.00351152	0.00536563	0.0500498	0	0.0154825	0.0499068	0.0133858	0.0267375	0.00296243	0.00299595	0.0119841	0	0.0188852	0.00215318	
0.0120145	0.0180426	0	0.00253408	0.00295699	0.00672535	0	0.0581753	0.00458577	0	0.00916364	0	0.0592321	0.00167529	0	0	0	0.00567394	0	0.000250933	
0	0.0177005	0.0897973	0.0243231	0.0139225	0.00340777	0.00632653	0.000312158	0	0	0.0062387	0.00107151	0.0015822	0	0.0202889	0.0143691	0.00531089	0.00880998	0.00189115	0.0295609	
0.00106519	0.0217625	0	0.00513236	0.0257934	0.0373946	0.012671	0	0.0223511	0.0298056	0.0269451	0.000147841	0.0114276	0	0.0158037	0.00914362	5.2502e-05	0.0206602	0.00424704	0.010398	
0.00557409	0.00942741	0	0.00692599	0.024196	0.0136039	0.0234761	0	0	0.00644332	0.0149129	0.00239131	0.0160615	0.00149842	0.0513678	0.0137777	0	0.0424092	0.00446069	0.0118243	
0.00146964	0.0245145	0	0.00625544	0.0133659	0.0162959	0.0346834	0.00667707	0.0103662	0.014568	0.0171764	0	0.00780364	0.00192421	0.0289317	0.0243674	0.00110047	0.028552	0	0.0157165	
0	0.0235353	0.00138765	0	0.0365727	0.00525911	0.0305741	0.00102029	0.00291656	0.0198692	0	0.00150478	0.0219736	0.00225168	0.0538016	0.0083768	0	0.0312638	0.00084403	0.00805517	
0.0068225	0.00421895	0.017391	0.0560044	0.0207091	0.0229159	0.0277589	0.00167976	0.00183443	0	0.015501	0	0.0174106	0.00504079	0.00566671	0.0157925	0	0.00717656	0.00550134	0.017768	
0.0138927	0.0233084	0	0.0022639	0.00759655	0.0273538	0.0141082	0.0575963	0	0.00137222	0.00329803	0.00815189	0.0216077	0.00158668	0.013544	0	0	0.016318	0	0.00213024	
0.00360816	0.00327006	0	0	0.0130685	0.0301388	0	0.0027471	0.0127039	0.00201386	0.00867972	0.0166806	0	0.0521885	0.00963302	0.0192346	0.048357	0.00285914	0.0154674	0	
0.00878552	0.0270831	0	0.0237945	0.0310925	0.0214845	0.0183525	0.00182588	0.0166562	0.015699	0.0272525	0.00121485	0.0172179	0.00154937	0.00615178	0.0108397	0.00315817	0.0082042	0	0.025047	
0.00839532	0.0196669	0.000192376	0.00255919	0.0250821	0.0240831	0.0229498	0.00299347	0.00416638	0.0181452	0.0233782	0.000872788	0.00949288	0.00444465	0.0114991	0.0105022	0.00227127	0.0372597	0	0.024737	
0	0.00681595	0	0.00132308	0.0233895	0.0241944	0.0285594	0.00389789	0.0104311	0.00521527	0	0	0.0329966	0	0.0396347	0.00532134	0	0.0321515	0	0.00812603	
